Nh,Ns,"(0, 1)","(7, 8)",陶菊隐,湖南,"['陶菊隐', '（', '1898', '~', '1989', '）', '，', '湖南', '长沙人', '，', '民国', '时代', '的', '著名', '记者', '，', '近代', '军阀史', '的', '权威', '见证者', '和', '整理', '研究者', '。']"
Ns,Nh,"(9, 10)","(11, 12)",天津,吴佩孚,"['5月', '10日', '，', '王承斌', '率领', '第二十三', '师', '开', '到', '天津', '，', '吴佩孚', '就', '由', '天津', '到', '保定', '去', '了', '。']"
Ns,Ns,"(9, 10)","(14, 15)",天津,天津,"['5月', '10日', '，', '王承斌', '率领', '第二十三', '师', '开', '到', '天津', '，', '吴佩孚', '就', '由', '天津', '到', '保定', '去', '了', '。']"
Ns,Ns,"(9, 10)","(16, 17)",天津,保定,"['5月', '10日', '，', '王承斌', '率领', '第二十三', '师', '开', '到', '天津', '，', '吴佩孚', '就', '由', '天津', '到', '保定', '去', '了', '。']"
Nh,Ns,"(11, 12)","(14, 15)",吴佩孚,天津,"['5月', '10日', '，', '王承斌', '率领', '第二十三', '师', '开', '到', '天津', '，', '吴佩孚', '就', '由', '天津', '到', '保定', '去', '了', '。']"
Nh,Ns,"(11, 12)","(16, 17)",吴佩孚,保定,"['5月', '10日', '，', '王承斌', '率领', '第二十三', '师', '开', '到', '天津', '，', '吴佩孚', '就', '由', '天津', '到', '保定', '去', '了', '。']"
Ns,Ns,"(14, 15)","(16, 17)",天津,保定,"['5月', '10日', '，', '王承斌', '率领', '第二十三', '师', '开', '到', '天津', '，', '吴佩孚', '就', '由', '天津', '到', '保定', '去', '了', '。']"
Ns,Ns,"(4, 5)","(11, 12)",英国,开滦,"['19日', '，', '奉军', '在', '英国', '的', '干涉', '下', '(', '借口', '保证', '开滦', '矿局', '的', '安全', ')', '，', '由', '滦州', '退往', '昌黎', '，', '总司令部', '移', '驻', '榆关', '。']"
Ns,Ns,"(11, 12)","(18, 19)",开滦,滦州,"['19日', '，', '奉军', '在', '英国', '的', '干涉', '下', '(', '借口', '保证', '开滦', '矿局', '的', '安全', ')', '，', '由', '滦州', '退往', '昌黎', '，', '总司令部', '移', '驻', '榆关', '。']"
Ns,Ns,"(18, 19)","(20, 21)",滦州,昌黎,"['19日', '，', '奉军', '在', '英国', '的', '干涉', '下', '(', '借口', '保证', '开滦', '矿局', '的', '安全', ')', '，', '由', '滦州', '退往', '昌黎', '，', '总司令部', '移', '驻', '榆关', '。']"
Ns,Ns,"(18, 19)","(25, 26)",滦州,榆关,"['19日', '，', '奉军', '在', '英国', '的', '干涉', '下', '(', '借口', '保证', '开滦', '矿局', '的', '安全', ')', '，', '由', '滦州', '退往', '昌黎', '，', '总司令部', '移', '驻', '榆关', '。']"
Ns,Ns,"(20, 21)","(25, 26)",昌黎,榆关,"['19日', '，', '奉军', '在', '英国', '的', '干涉', '下', '(', '借口', '保证', '开滦', '矿局', '的', '安全', ')', '，', '由', '滦州', '退往', '昌黎', '，', '总司令部', '移', '驻', '榆关', '。']"
Nh,Nh,"(2, 3)","(4, 5)",张作霖,孙烈臣,"['26日', '，', '张作霖', '、', '孙烈臣', '、', '吴俊升', '联名', '宣布', '：', '“', '自', '五月', '一日', '起', '，', '东三省', '与', '西南', '及', '长江', '同志', '各省', '一致', '行动', '，', '拥护', '法律', '，', '扶植', '自治', '，', '促进', '统一', '。', '”']"
Nh,Nh,"(2, 3)","(6, 7)",张作霖,吴俊升,"['26日', '，', '张作霖', '、', '孙烈臣', '、', '吴俊升', '联名', '宣布', '：', '“', '自', '五月', '一日', '起', '，', '东三省', '与', '西南', '及', '长江', '同志', '各省', '一致', '行动', '，', '拥护', '法律', '，', '扶植', '自治', '，', '促进', '统一', '。', '”']"
Nh,Nh,"(4, 5)","(6, 7)",孙烈臣,吴俊升,"['26日', '，', '张作霖', '、', '孙烈臣', '、', '吴俊升', '联名', '宣布', '：', '“', '自', '五月', '一日', '起', '，', '东三省', '与', '西南', '及', '长江', '同志', '各省', '一致', '行动', '，', '拥护', '法律', '，', '扶植', '自治', '，', '促进', '统一', '。', '”']"
Ni,Ns,"(16, 17)","(20, 21)",东三省,长江,"['26日', '，', '张作霖', '、', '孙烈臣', '、', '吴俊升', '联名', '宣布', '：', '“', '自', '五月', '一日', '起', '，', '东三省', '与', '西南', '及', '长江', '同志', '各省', '一致', '行动', '，', '拥护', '法律', '，', '扶植', '自治', '，', '促进', '统一', '。', '”']"
Nh,Ns,"(2, 3)","(4, 5)",张作霖,沈阳,"['27日', '，', '张作霖', '回到', '沈阳', '。']"
Ns,Ni,"(4, 5)","(11, 15)",榆关,黑龙江绥芬河山林游击队,"['奉直', '两', '军', '在', '榆关', '对峙', '时', '，', '5月', '26日', '，', '黑龙江', '绥芬河', '山林', '游击队', '司令', '卢永贵', '宣布', '独立', '，', '推举', '前', '吉林', '军师长', '高士傧', '为', '奉', '吉', '黑', '三', '省', '讨', '逆军', '总司令', '，', '将', '中东路', '五', '站', '及', '一', '面', '坡', '的', '驻军', '包围', '缴械', '，', '并', '乘', '火车', '由', '绥芬', '向', '西', '开', '驶', '。']"
Ni,Nh,"(11, 15)","(16, 17)",黑龙江绥芬河山林游击队,卢永贵,"['奉直', '两', '军', '在', '榆关', '对峙', '时', '，', '5月', '26日', '，', '黑龙江', '绥芬河', '山林', '游击队', '司令', '卢永贵', '宣布', '独立', '，', '推举', '前', '吉林', '军师长', '高士傧', '为', '奉', '吉', '黑', '三', '省', '讨', '逆军', '总司令', '，', '将', '中东路', '五', '站', '及', '一', '面', '坡', '的', '驻军', '包围', '缴械', '，', '并', '乘', '火车', '由', '绥芬', '向', '西', '开', '驶', '。']"
Nh,Ns,"(16, 17)","(22, 23)",卢永贵,吉林,"['奉直', '两', '军', '在', '榆关', '对峙', '时', '，', '5月', '26日', '，', '黑龙江', '绥芬河', '山林', '游击队', '司令', '卢永贵', '宣布', '独立', '，', '推举', '前', '吉林', '军师长', '高士傧', '为', '奉', '吉', '黑', '三', '省', '讨', '逆军', '总司令', '，', '将', '中东路', '五', '站', '及', '一', '面', '坡', '的', '驻军', '包围', '缴械', '，', '并', '乘', '火车', '由', '绥芬', '向', '西', '开', '驶', '。']"
Ns,Nh,"(22, 23)","(24, 25)",吉林,高士傧,"['奉直', '两', '军', '在', '榆关', '对峙', '时', '，', '5月', '26日', '，', '黑龙江', '绥芬河', '山林', '游击队', '司令', '卢永贵', '宣布', '独立', '，', '推举', '前', '吉林', '军师长', '高士傧', '为', '奉', '吉', '黑', '三', '省', '讨', '逆军', '总司令', '，', '将', '中东路', '五', '站', '及', '一', '面', '坡', '的', '驻军', '包围', '缴械', '，', '并', '乘', '火车', '由', '绥芬', '向', '西', '开', '驶', '。']"
Ns,Ns,"(22, 23)","(28, 29)",吉林,黑,"['奉直', '两', '军', '在', '榆关', '对峙', '时', '，', '5月', '26日', '，', '黑龙江', '绥芬河', '山林', '游击队', '司令', '卢永贵', '宣布', '独立', '，', '推举', '前', '吉林', '军师长', '高士傧', '为', '奉', '吉', '黑', '三', '省', '讨', '逆军', '总司令', '，', '将', '中东路', '五', '站', '及', '一', '面', '坡', '的', '驻军', '包围', '缴械', '，', '并', '乘', '火车', '由', '绥芬', '向', '西', '开', '驶', '。']"
Nh,Ns,"(24, 25)","(28, 29)",高士傧,黑,"['奉直', '两', '军', '在', '榆关', '对峙', '时', '，', '5月', '26日', '，', '黑龙江', '绥芬河', '山林', '游击队', '司令', '卢永贵', '宣布', '独立', '，', '推举', '前', '吉林', '军师长', '高士傧', '为', '奉', '吉', '黑', '三', '省', '讨', '逆军', '总司令', '，', '将', '中东路', '五', '站', '及', '一', '面', '坡', '的', '驻军', '包围', '缴械', '，', '并', '乘', '火车', '由', '绥芬', '向', '西', '开', '驶', '。']"
Nh,Nh,"(4, 5)","(6, 7)",张作霖,张宗昌,"['就', '在', '这时候', '，', '张作霖', '派', '张宗昌', '带领', '一', '批', '乌合之众', '，', '从', '哈尔滨', '乘', '火车', '冲杀', '前来', '，', '在', '日本', '关东军', '的', '协助', '下', '，', '把', '这', '支', '游击队', '打', '得', '七零八落', '，', '高士傧', '、', '高秀峰', '兄弟', '和', '卢永贵', '都', '落荒而逃', '。']"
Nh,Ns,"(6, 7)","(13, 14)",张宗昌,哈尔滨,"['就', '在', '这时候', '，', '张作霖', '派', '张宗昌', '带领', '一', '批', '乌合之众', '，', '从', '哈尔滨', '乘', '火车', '冲杀', '前来', '，', '在', '日本', '关东军', '的', '协助', '下', '，', '把', '这', '支', '游击队', '打', '得', '七零八落', '，', '高士傧', '、', '高秀峰', '兄弟', '和', '卢永贵', '都', '落荒而逃', '。']"
Ns,Ni,"(13, 14)","(20, 22)",哈尔滨,日本关东军,"['就', '在', '这时候', '，', '张作霖', '派', '张宗昌', '带领', '一', '批', '乌合之众', '，', '从', '哈尔滨', '乘', '火车', '冲杀', '前来', '，', '在', '日本', '关东军', '的', '协助', '下', '，', '把', '这', '支', '游击队', '打', '得', '七零八落', '，', '高士傧', '、', '高秀峰', '兄弟', '和', '卢永贵', '都', '落荒而逃', '。']"
Nh,Nh,"(34, 35)","(36, 37)",高士傧,高秀峰,"['就', '在', '这时候', '，', '张作霖', '派', '张宗昌', '带领', '一', '批', '乌合之众', '，', '从', '哈尔滨', '乘', '火车', '冲杀', '前来', '，', '在', '日本', '关东军', '的', '协助', '下', '，', '把', '这', '支', '游击队', '打', '得', '七零八落', '，', '高士傧', '、', '高秀峰', '兄弟', '和', '卢永贵', '都', '落荒而逃', '。']"
Nh,Nh,"(34, 35)","(39, 40)",高士傧,卢永贵,"['就', '在', '这时候', '，', '张作霖', '派', '张宗昌', '带领', '一', '批', '乌合之众', '，', '从', '哈尔滨', '乘', '火车', '冲杀', '前来', '，', '在', '日本', '关东军', '的', '协助', '下', '，', '把', '这', '支', '游击队', '打', '得', '七零八落', '，', '高士傧', '、', '高秀峰', '兄弟', '和', '卢永贵', '都', '落荒而逃', '。']"
Nh,Nh,"(36, 37)","(39, 40)",高秀峰,卢永贵,"['就', '在', '这时候', '，', '张作霖', '派', '张宗昌', '带领', '一', '批', '乌合之众', '，', '从', '哈尔滨', '乘', '火车', '冲杀', '前来', '，', '在', '日本', '关东军', '的', '协助', '下', '，', '把', '这', '支', '游击队', '打', '得', '七零八落', '，', '高士傧', '、', '高秀峰', '兄弟', '和', '卢永贵', '都', '落荒而逃', '。']"
Nh,Ns,"(0, 1)","(2, 3)",吴,天津,"['吴', '到', '天津', '时', '，', '前任', '吉林', '督军', '孟恩', '远', '跑', '来', '找', '他', '，', '希望', '恢复', '旧有', '的', '权位', '。']"
Nh,Ns,"(0, 1)","(6, 7)",吴,吉林,"['吴', '到', '天津', '时', '，', '前任', '吉林', '督军', '孟恩', '远', '跑', '来', '找', '他', '，', '希望', '恢复', '旧有', '的', '权位', '。']"
Ns,Ns,"(2, 3)","(6, 7)",天津,吉林,"['吴', '到', '天津', '时', '，', '前任', '吉林', '督军', '孟恩', '远', '跑', '来', '找', '他', '，', '希望', '恢复', '旧有', '的', '权位', '。']"
Ns,Nh,"(2, 3)","(8, 9)",天津,孟恩,"['吴', '到', '天津', '时', '，', '前任', '吉林', '督军', '孟恩', '远', '跑', '来', '找', '他', '，', '希望', '恢复', '旧有', '的', '权位', '。']"
Ns,Nh,"(6, 7)","(8, 9)",吉林,孟恩,"['吴', '到', '天津', '时', '，', '前任', '吉林', '督军', '孟恩', '远', '跑', '来', '找', '他', '，', '希望', '恢复', '旧有', '的', '权位', '。']"
Ns,Ns,"(15, 16)","(17, 18)",海参崴,绥芬,"['孟', '找', '他', '的', '外甥', '高士傧', '商量', '打天下', '的', '办法', '，', '高自告奋勇', '，', '愿意', '取道', '海参崴', '到', '绥芬', '，', '策动', '旧部', '卢永贵', '起', '事', '。']"
Ns,Nh,"(15, 16)","(21, 22)",海参崴,卢永贵,"['孟', '找', '他', '的', '外甥', '高士傧', '商量', '打天下', '的', '办法', '，', '高自告奋勇', '，', '愿意', '取道', '海参崴', '到', '绥芬', '，', '策动', '旧部', '卢永贵', '起', '事', '。']"
Ns,Nh,"(17, 18)","(21, 22)",绥芬,卢永贵,"['孟', '找', '他', '的', '外甥', '高士傧', '商量', '打天下', '的', '办法', '，', '高自告奋勇', '，', '愿意', '取道', '海参崴', '到', '绥芬', '，', '策动', '旧部', '卢永贵', '起', '事', '。']"
Nh,Nh,"(1, 2)","(5, 6)",孟,吴,"['通过', '孟', '的', '介绍', '，', '吴', '就', '任命', '高为', '吉林', '讨逆军', '总司令', '，', '叫', '他', '回去', '放火', '。']"
Nh,Ns,"(5, 6)","(9, 10)",吴,吉林,"['通过', '孟', '的', '介绍', '，', '吴', '就', '任命', '高为', '吉林', '讨逆军', '总司令', '，', '叫', '他', '回去', '放火', '。']"
Nh,Ni,"(5, 6)","(7, 9)",吴,北京政府,"['高', '被', '杀', '后', '，', '吴', '向', '北京', '政府', '请求', '予以', '抚恤', '。']"
Nh,Nh,"(25, 26)","(30, 31)",孙烈臣,杨宇霆,"['张作霖', '于', '6月', '4日', '改称', '“', '东三省', '自治', '保安', '总司令', '”', '，', '又', '一', '次', '发表', '了', '“', '闭关自治', '”', '的', '宣言', '，', '并', '派', '孙烈臣', '为', '前敌', '总司令', '，', '杨宇霆', '为', '参谋长', '。']"
Nh,Ns,"(0, 1)","(2, 3)",奉军,秦皇岛,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Nh,Ns,"(0, 1)","(4, 5)",奉军,陈庄,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Nh,Ns,"(0, 1)","(6, 7)",奉军,牛庄,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Ns,Ns,"(2, 3)","(4, 5)",秦皇岛,陈庄,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Ns,Ns,"(2, 3)","(6, 7)",秦皇岛,牛庄,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Ns,Ns,"(4, 5)","(6, 7)",陈庄,牛庄,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Nh,Nh,"(28, 30)","(31, 32)",孙岳孙岳,曹锟,"['奉军', '在', '秦皇岛', '附近', '陈庄', '、', '牛庄', '一带', '曾', '与', '直军', '前敌', '司令', '、', '暂编', '第一', '师', '师长', '彭寿莘', '，', '副', '司令', '、', '第十五', '混', '成', '旅', '旅长', '孙岳', '孙岳', '是', '曹锟', '的', '养子', '，', '老同盟会', '会员', '。']"
Ns,Nh,"(16, 17)","(19, 20)",沈阳,祝捷,"['两', '部', '接触', '，', '从', '6月', '8日', '战', '至', '13日', '，', '奉军', '一度', '获得', '胜利', '，', '沈阳', '曾', '举行', '祝捷', '大会', '，', '大肆', '宣传', '。']"
Ns,Ni,"(10, 11)","(14, 16)",英国,开滦煤矿,"['于是', '西方', '国家', '又', '出面', '来', '助直系', '以', '一臂之力', '，', '英国', '军舰', '借口', '保护', '开滦', '煤矿', '，', '派兵', '登陆', '，', '13日', '沈阳', '各国', '领事', '联合', '向', '张作霖', '提出', '榆关', '战争', '影响', '国际', '列车', '安全', '的', '严重', '警告', '，', '同时', '直军', '也', '在', '九门口', '转', '败', '为', '胜', '，', '孙中山', '又', '在', '广州', '失败', '，', '张作霖', '才', '接受', '了', '以', '英国', '教士', '杨古', '、', '美国', '教士普', '来', '德', '为', '居间人', '的', '停战', '建议', '。']"
